2024-11-23 08:20:51.895 | WARNING  | __main__:<module>:511 - ./data/2018A/20180088.json
2024-11-23 08:22:03.728 | WARNING  | __main__:<module>:511 - data/2018A/20180088.json
2024-11-23 08:22:32.328 | WARNING  | __main__:<module>:511 - data/2018A/20180088.json
2024-11-23 08:23:36.115 | WARNING  | __main__:<module>:511 - data/2018A/20180088.json
2024-11-23 08:24:22.544 | WARNING  | __main__:<module>:511 - data/2018A/20180088.json
2024-11-23 08:24:43.471 | WARNING  | __main__:<module>:511 - data/2018A/20180088.json
2024-11-23 08:28:20.621 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.621 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.621 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.621 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.621 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.622 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.622 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.622 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.622 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.622 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.622 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.622 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.622 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.622 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.622 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.622 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.622 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.622 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.623 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.623 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.623 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.623 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.623 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.623 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.623 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.623 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.623 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.623 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.623 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.623 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.623 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.623 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.624 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.624 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.624 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.624 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.624 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.624 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.624 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.624 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.624 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.624 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.624 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.624 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.624 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.624 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.625 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.625 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.625 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.625 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.625 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.625 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.625 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.625 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.625 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.625 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.625 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.625 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.625 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.625 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.626 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.626 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.626 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.626 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.626 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.626 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.626 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.626 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.626 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.626 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.626 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.626 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.626 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.626 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.627 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.627 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.628 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.628 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.629 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.629 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.629 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.629 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.629 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.629 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.629 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.629 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.629 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.629 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.629 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.629 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.629 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.629 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.630 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.630 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.630 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.630 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.630 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.630 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.631 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.631 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.631 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.631 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.631 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.631 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.631 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.631 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.631 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.631 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.631 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.631 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.632 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.632 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.632 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.632 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.632 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.632 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.632 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.632 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.632 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.632 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.632 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.632 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.632 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.632 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.633 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.633 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.633 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.633 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.633 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.633 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.633 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.633 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.633 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.633 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.633 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.633 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.634 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.634 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.634 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.634 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.634 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.634 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.634 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.634 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.635 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.636 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.636 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.636 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.636 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.636 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.636 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.636 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.636 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.636 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.636 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.636 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.636 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.637 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.637 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.637 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.637 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.637 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.637 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.637 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.637 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.637 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.637 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.637 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.637 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.637 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.637 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.637 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.638 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.638 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.638 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.638 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.638 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.638 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.638 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.638 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.638 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.638 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.638 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.638 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.638 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.638 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.639 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.639 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.639 | INFO     | __main__:<module>:540 - No
2024-11-23 08:28:20.639 | INFO     | __main__:<module>:540 - No
